frame_id,object_id,class,x,y,center,xmin,ymin,xmax,ymax
115,4,person,1094.5,83.5,"(1094, 83)",1067,18,1122,149
115,5,person,1083.0,202.0,"(1083, 202)",1054,121,1112,283
115,6,person,512.5,834.5,"(513, 835)",435,686,590,983
115,7,person,1694.0,105.0,"(1694, 105)",1664,27,1724,183
115,12,person,1041.5,733.5,"(1041, 733)",982,621,1101,846
115,13,person,1023.5,75.5,"(1024, 75)",1004,25,1043,126
115,28,person,1766.5,585.5,"(1767, 585)",1712,462,1821,709
116,2,person,1025.5,188.5,"(1026, 189)",995,107,1056,270
116,3,person,1635.0,1022.0,"(1635, 1022)",1590,964,1680,1080
116,4,person,1096.0,83.0,"(1096, 83)",1069,18,1123,148
116,5,person,1085.0,201.5,"(1085, 201)",1056,120,1114,283
116,6,person,509.0,842.5,"(509, 843)",430,689,588,996
116,7,person,1693.5,105.0,"(1694, 105)",1664,28,1723,182
116,12,person,1042.5,731.5,"(1043, 732)",982,618,1103,845
116,13,person,1022.0,81.5,"(1022, 81)",1002,31,1042,132
116,28,person,1765.0,591.5,"(1765, 591)",1709,465,1821,718
117,2,person,1029.5,191.0,"(1029, 191)",1000,113,1059,269
117,3,person,1635.5,1024.5,"(1636, 1024)",1592,969,1679,1080
117,4,person,1100.5,85.5,"(1101, 86)",1073,18,1128,153
117,5,person,1089.0,200.0,"(1089, 200)",1060,119,1118,281
117,6,person,504.5,848.0,"(504, 848)",425,693,584,1003
117,7,person,1693.5,104.0,"(1694, 104)",1664,28,1723,180
117,12,person,1044.5,729.5,"(1044, 730)",984,616,1105,843
117,13,person,1020.5,85.5,"(1021, 85)",1000,33,1041,138
117,28,person,1762.5,597.5,"(1763, 598)",1706,469,1819,726
118,2,person,1030.5,191.5,"(1031, 192)",1002,115,1059,268
118,3,person,1636.0,1025.5,"(1636, 1025)",1592,971,1680,1080
118,4,person,1101.5,86.5,"(1102, 86)",1074,19,1129,154
118,5,person,1090.5,199.5,"(1090, 200)",1062,119,1119,280
118,6,person,502.5,850.5,"(503, 850)",423,695,582,1006
118,7,person,1694.0,103.5,"(1694, 104)",1665,28,1723,179
118,12,person,1045.0,728.5,"(1045, 729)",984,615,1106,842
118,13,person,1020.0,87.0,"(1020, 87)",1000,34,1040,140
118,28,person,1762.5,600.0,"(1763, 600)",1706,471,1819,729
119,2,person,1031.5,192.0,"(1031, 192)",1003,117,1060,267
119,3,person,1638.5,1027.5,"(1638, 1027)",1595,975,1682,1080
119,4,person,1103.5,86.5,"(1103, 87)",1076,19,1131,154
119,5,person,1092.5,199.0,"(1093, 199)",1065,118,1120,280
119,6,person,498.0,853.0,"(498, 853)",420,699,576,1007
119,7,person,1694.0,102.5,"(1694, 102)",1665,28,1723,177
119,12,person,1047.0,726.5,"(1047, 727)",985,611,1109,842
119,13,person,1019.0,86.5,"(1019, 87)",998,31,1040,142
119,28,person,1762.0,603.0,"(1762, 603)",1705,473,1819,733
120,2,person,1031.5,192.0,"(1031, 192)",1003,117,1060,267
120,3,person,1639.0,1030.5,"(1639, 1030)",1597,981,1681,1080
120,5,person,1095.5,197.0,"(1096, 197)",1068,117,1123,277
120,6,person,494.5,853.0,"(494, 853)",419,704,570,1002
120,7,person,1693.5,101.0,"(1694, 101)",1665,27,1722,175
120,12,person,1053.0,725.5,"(1053, 725)",990,608,1116,843
120,13,person,1018.0,87.5,"(1018, 87)",997,32,1039,143
120,28,person,1761.0,606.5,"(1761, 607)",1704,478,1818,735
121,2,person,1034.5,191.0,"(1034, 191)",1006,116,1063,266
121,3,person,1642.5,1032.5,"(1643, 1032)",1602,985,1683,1080
121,4,person,1109.5,80.0,"(1110, 80)",1082,13,1137,147
121,5,person,1098.5,195.5,"(1099, 195)",1072,117,1125,274
121,6,person,487.0,857.0,"(487, 857)",413,711,561,1003
121,7,person,1694.0,99.0,"(1694, 99)",1666,26,1722,172
121,12,person,1057.5,722.0,"(1058, 722)",995,605,1120,839
121,13,person,1014.5,91.0,"(1015, 91)",993,35,1036,147
121,28,person,1759.0,610.5,"(1759, 611)",1702,482,1816,739
122,2,person,1043.5,191.5,"(1043, 192)",1014,114,1073,269
122,3,person,1643.5,1035.0,"(1643, 1035)",1605,990,1682,1080
122,4,person,1111.0,77.5,"(1111, 78)",1084,11,1138,144
122,5,person,1101.5,195.0,"(1101, 195)",1076,118,1127,272
122,6,person,481.5,857.5,"(482, 858)",409,715,554,1000
122,7,person,1694.5,97.0,"(1695, 97)",1667,26,1722,168
122,12,person,1059.5,719.0,"(1059, 719)",998,602,1121,836
122,13,person,1012.5,93.5,"(1012, 93)",991,38,1034,149
122,28,person,1758.0,615.0,"(1758, 615)",1701,486,1815,744
123,2,person,1040.5,188.5,"(1041, 188)",1011,111,1070,266
123,4,person,1113.0,76.0,"(1113, 76)",1086,11,1140,141
123,5,person,1103.0,194.5,"(1103, 195)",1078,119,1128,270
123,6,person,476.5,857.5,"(477, 858)",404,717,549,998
123,7,person,1695.0,96.0,"(1695, 96)",1668,26,1722,166
123,12,person,1060.5,714.5,"(1060, 715)",1000,600,1121,829
123,13,person,1008.5,94.5,"(1009, 95)",987,38,1030,151
123,28,person,1757.5,616.0,"(1757, 616)",1701,489,1814,743
124,2,person,1039.0,187.5,"(1039, 187)",1009,110,1069,265
124,4,person,1113.0,75.5,"(1113, 75)",1086,11,1140,140
124,5,person,1103.5,194.5,"(1103, 195)",1079,120,1128,269
124,6,person,475.0,857.5,"(475, 857)",403,718,547,997
124,12,person,1060.0,712.5,"(1060, 713)",1000,599,1120,826
124,13,person,1007.0,95.0,"(1007, 95)",985,38,1029,152
124,28,person,1757.0,616.0,"(1757, 616)",1701,490,1813,742
125,2,person,1039.5,185.0,"(1039, 185)",1010,109,1069,261
125,4,person,1115.0,74.5,"(1115, 74)",1088,11,1142,138
125,5,person,1104.5,193.0,"(1104, 193)",1081,120,1128,266
125,6,person,472.5,852.0,"(473, 852)",402,719,543,985
125,12,person,1063.5,705.0,"(1063, 705)",1005,594,1122,816
125,13,person,1006.0,95.5,"(1006, 95)",984,38,1028,153
125,28,person,1756.5,617.0,"(1756, 617)",1700,491,1813,743
125,29,person,1640.0,1043.5,"(1640, 1043)",1596,1007,1684,1080
126,2,person,1041.5,182.5,"(1041, 182)",1012,107,1071,258
126,4,person,1116.0,71.0,"(1116, 71)",1090,10,1142,132
126,5,person,1108.0,191.0,"(1108, 191)",1084,116,1132,266
126,6,person,470.0,846.0,"(470, 846)",403,723,537,969
126,12,person,1068.0,700.5,"(1068, 700)",1009,589,1127,812
126,13,person,1005.0,95.0,"(1005, 95)",982,35,1028,155
126,28,person,1756.0,618.5,"(1756, 619)",1699,492,1813,745
126,29,person,1640.5,1046.5,"(1640, 1046)",1600,1013,1681,1080
127,2,person,1042.5,180.5,"(1043, 180)",1013,105,1072,256
127,4,person,1117.0,71.0,"(1117, 71)",1091,10,1143,132
127,5,person,1110.5,190.5,"(1110, 191)",1086,114,1135,267
127,6,person,457.5,856.0,"(458, 856)",386,724,529,988
127,12,person,1070.5,697.5,"(1070, 698)",1012,586,1129,809
127,13,person,1003.0,95.0,"(1003, 95)",979,34,1027,156
127,28,person,1756.0,620.0,"(1756, 620)",1698,492,1814,748
127,29,person,1640.5,1050.0,"(1640, 1050)",1603,1020,1678,1080
128,2,person,1045.0,179.0,"(1045, 179)",1016,104,1074,254
128,4,person,1117.0,69.0,"(1117, 69)",1091,10,1143,128
128,5,person,1112.0,190.5,"(1112, 191)",1088,115,1136,266
128,6,person,453.5,874.0,"(453, 874)",374,726,533,1022
128,12,person,1073.5,695.0,"(1074, 695)",1015,584,1132,806
128,13,person,1000.5,94.5,"(1001, 94)",976,31,1025,158
128,28,person,1755.5,620.0,"(1756, 620)",1698,492,1813,748
128,29,person,1640.0,1053.0,"(1640, 1053)",1606,1027,1674,1079
129,2,person,1049.0,177.0,"(1049, 177)",1019,101,1079,253
129,4,person,1117.5,68.0,"(1117, 68)",1091,8,1144,128
129,5,person,1113.5,189.0,"(1113, 189)",1089,113,1138,265
129,6,person,442.0,888.5,"(442, 888)",359,731,525,1046
129,7,person,1701.0,92.0,"(1701, 92)",1674,23,1728,161
129,12,person,1076.0,693.0,"(1076, 693)",1017,583,1135,803
129,13,person,999.5,95.0,"(1000, 95)",975,32,1024,158
129,28,person,1755.0,620.0,"(1755, 620)",1697,492,1813,748
129,29,person,1640.0,1056.0,"(1640, 1056)",1609,1032,1671,1080
130,2,person,1050.5,176.5,"(1050, 177)",1021,100,1080,253
130,4,person,1117.5,68.0,"(1118, 68)",1091,8,1144,128
130,5,person,1114.0,188.5,"(1114, 189)",1090,112,1138,265
130,6,person,438.0,894.0,"(438, 894)",354,732,522,1056
130,7,person,1701.0,92.0,"(1701, 92)",1674,23,1728,161
130,12,person,1077.0,692.0,"(1077, 692)",1018,582,1136,802
130,13,person,999.5,95.0,"(999, 95)",975,32,1024,158
130,28,person,1754.5,620.0,"(1755, 620)",1697,492,1812,748
131,2,person,1052.5,176.5,"(1052, 176)",1023,101,1082,252
131,4,person,1118.5,67.0,"(1118, 67)",1092,8,1145,126
131,5,person,1115.0,186.0,"(1115, 186)",1090,108,1140,264
131,6,person,433.0,900.0,"(433, 900)",350,738,516,1062
131,7,person,1701.5,91.5,"(1701, 92)",1674,23,1729,160
131,12,person,1078.5,691.0,"(1079, 691)",1019,580,1138,802
131,13,person,998.5,95.5,"(998, 95)",974,33,1023,158
131,28,person,1753.0,624.0,"(1753, 624)",1695,496,1811,752
132,2,person,1053.5,176.0,"(1054, 176)",1024,100,1083,252
132,4,person,1119.0,67.5,"(1119, 67)",1092,8,1146,127
132,5,person,1116.0,183.5,"(1116, 183)",1091,104,1141,263
132,6,person,429.0,905.0,"(429, 905)",348,745,510,1065
132,7,person,1702.0,91.5,"(1702, 92)",1675,24,1729,159
132,12,person,1081.0,689.5,"(1081, 690)",1021,578,1141,801
132,13,person,997.5,96.5,"(998, 97)",973,34,1022,159
132,28,person,1751.5,628.5,"(1751, 628)",1693,501,1810,756
133,2,person,1055.0,175.0,"(1055, 175)",1025,99,1085,251
133,4,person,1120.5,66.5,"(1120, 67)",1094,8,1147,125
133,5,person,1118.5,181.5,"(1119, 181)",1093,103,1144,260
133,6,person,427.5,909.5,"(427, 910)",347,751,508,1068
133,7,person,1702.5,91.0,"(1702, 91)",1675,24,1730,158
133,12,person,1083.0,687.0,"(1083, 687)",1023,577,1143,797
133,13,person,996.0,97.0,"(996, 97)",971,34,1021,160
133,28,person,1751.5,633.0,"(1751, 633)",1693,506,1810,760
134,2,person,1058.0,176.0,"(1058, 176)",1028,99,1088,253
134,4,person,1121.5,66.0,"(1121, 66)",1095,8,1148,124
134,5,person,1121.0,180.0,"(1121, 180)",1096,99,1146,261
134,6,person,421.5,916.5,"(421, 917)",343,762,500,1071
134,7,person,1703.5,90.5,"(1703, 91)",1676,23,1731,158
134,12,person,1085.5,685.5,"(1086, 686)",1026,576,1145,795
134,13,person,993.0,98.0,"(993, 98)",969,36,1017,160
134,28,person,1749.0,637.5,"(1749, 637)",1690,512,1808,763
135,2,person,1060.0,176.0,"(1060, 176)",1030,99,1090,253
135,4,person,1123.5,60.0,"(1124, 60)",1100,9,1147,111
135,5,person,1123.5,179.5,"(1124, 180)",1098,99,1149,260
135,6,person,415.0,921.0,"(415, 921)",338,768,492,1074
135,7,person,1704.0,89.5,"(1704, 90)",1676,22,1732,157
135,12,person,1088.5,682.5,"(1089, 682)",1029,574,1148,791
135,13,person,992.0,99.0,"(992, 99)",968,39,1016,159
135,28,person,1748.0,642.5,"(1748, 643)",1689,517,1807,768
136,2,person,1060.5,176.0,"(1061, 176)",1030,99,1091,253
136,4,person,1124.0,57.5,"(1124, 58)",1101,9,1147,106
136,5,person,1124.5,179.5,"(1125, 179)",1099,99,1150,260
136,6,person,413.0,922.0,"(413, 922)",336,770,490,1074
136,7,person,1704.0,89.5,"(1704, 89)",1676,22,1732,157
136,12,person,1089.5,681.5,"(1090, 682)",1030,573,1149,790
136,13,person,992.0,103.5,"(992, 104)",968,43,1016,164
136,28,person,1747.5,644.5,"(1748, 645)",1688,519,1807,770
137,2,person,1062.5,175.5,"(1062, 175)",1032,98,1093,253
137,4,person,1125.5,56.5,"(1125, 56)",1102,7,1149,106
137,5,person,1127.0,178.0,"(1127, 178)",1102,98,1152,258
137,6,person,406.5,923.0,"(407, 923)",330,772,483,1074
137,7,person,1704.5,87.5,"(1705, 88)",1677,19,1732,156
137,12,person,1093.0,677.0,"(1093, 677)",1034,569,1152,785
137,13,person,991.5,106.0,"(991, 106)",968,47,1015,165
137,28,person,1746.0,646.5,"(1746, 646)",1687,522,1805,771
138,2,person,1063.5,173.0,"(1063, 173)",1033,95,1094,251
138,4,person,1126.5,54.0,"(1126, 54)",1102,2,1151,106
138,5,person,1129.5,178.0,"(1130, 178)",1105,99,1154,257
138,6,person,397.0,923.5,"(397, 924)",322,774,472,1073
138,7,person,1705.0,86.5,"(1705, 86)",1677,18,1733,155
138,12,person,1094.5,673.5,"(1095, 674)",1036,567,1153,780
138,13,person,989.5,107.5,"(990, 108)",965,47,1014,168
138,28,person,1744.5,650.0,"(1745, 650)",1686,526,1803,774
139,2,person,1065.0,170.0,"(1065, 170)",1035,92,1095,248
139,4,person,1127.5,52.5,"(1128, 52)",1103,1,1152,104
139,5,person,1133.0,177.0,"(1133, 177)",1108,99,1158,255
139,6,person,390.5,925.0,"(391, 925)",316,776,465,1074
139,7,person,1705.5,85.5,"(1706, 85)",1678,17,1733,154
139,12,person,1097.5,669.5,"(1097, 669)",1038,562,1157,777
139,13,person,987.0,109.0,"(987, 109)",962,47,1012,171
139,28,person,1742.5,653.5,"(1742, 653)",1684,529,1801,778
140,2,person,1067.0,168.5,"(1067, 168)",1037,90,1097,247
140,4,person,1128.5,62.5,"(1129, 62)",1099,0,1158,125
140,5,person,1135.5,178.0,"(1135, 178)",1111,102,1160,254
140,6,person,386.0,927.5,"(386, 928)",312,781,460,1074
140,12,person,1099.0,663.0,"(1099, 663)",1040,557,1158,769
140,13,person,985.0,109.0,"(985, 109)",960,46,1010,172
140,16,person,678.5,179.5,"(678, 180)",645,96,712,263
140,28,person,1739.5,656.5,"(1739, 657)",1680,530,1799,783
141,2,person,1068.5,168.0,"(1069, 168)",1039,91,1098,245
141,4,person,1129.5,66.5,"(1130, 66)",1099,0,1160,133
141,5,person,1136.5,176.5,"(1137, 177)",1112,101,1161,252
141,6,person,383.0,931.5,"(383, 931)",309,787,457,1076
141,12,person,1101.5,660.0,"(1101, 660)",1042,553,1161,767
141,13,person,983.5,108.0,"(983, 108)",958,45,1009,171
141,16,person,681.0,178.0,"(681, 178)",648,95,714,261
141,28,person,1736.0,655.5,"(1736, 656)",1678,533,1794,778
141,30,person,28.5,691.0,"(28, 691)",4,591,53,791
142,2,person,1069.5,167.5,"(1069, 168)",1040,91,1099,244
142,4,person,1129.5,68.0,"(1130, 68)",1099,0,1160,136
142,5,person,1137.5,176.0,"(1137, 176)",1113,101,1162,251
142,6,person,382.0,932.0,"(382, 932)",308,789,456,1075
142,12,person,1101.5,659.5,"(1102, 659)",1042,552,1161,767
142,13,person,983.0,108.0,"(983, 108)",958,45,1008,171
142,28,person,1735.5,655.5,"(1735, 655)",1678,534,1793,777
142,30,person,28.5,692.0,"(29, 692)",4,594,53,790
143,2,person,1071.0,167.0,"(1071, 167)",1042,90,1100,244
143,4,person,1130.5,68.5,"(1131, 68)",1100,0,1161,137
143,5,person,1138.5,175.5,"(1138, 175)",1114,102,1163,249
143,6,person,379.5,934.0,"(380, 934)",305,792,454,1076
143,12,person,1107.5,658.5,"(1108, 658)",1048,551,1167,766
143,13,person,982.5,110.0,"(982, 110)",958,49,1007,171
143,28,person,1733.5,658.5,"(1734, 659)",1674,534,1793,783
143,30,person,27.5,691.0,"(28, 691)",3,592,52,790
144,2,person,1073.5,166.5,"(1074, 167)",1044,89,1103,244
144,4,person,1131.5,68.5,"(1132, 68)",1101,-1,1162,138
144,5,person,1140.0,174.5,"(1140, 174)",1116,102,1164,247
144,6,person,376.0,937.0,"(376, 937)",300,795,452,1079
144,7,person,1708.0,84.5,"(1708, 84)",1679,14,1737,155
144,12,person,1109.5,656.5,"(1110, 656)",1051,550,1168,763
144,13,person,980.5,109.0,"(980, 109)",956,48,1005,170
